Item ID	For Sale	Identifier	Credit Price	Name	Type	NPC Buy	Weight	NPC Sell	Attack	Range	Defense	Slots	Refineable	Equip Level	Weapon Level	Equip	Locations	Equip Upper	Equippable Jobs	Equip Gender	Item Use Script	Equip Script	Unequip Script	Image Path	Icon Path
4267	No	Explosion_Card	Not For Sale	Explosion Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus2 bSubRace,RC_Dragon,-20; bonus2 bExpAddRace,RC_Dragon,10;"	None	None	https://web.archive.org/web/20150524034030im_/http://essence-ro.com/data/items/images/4267.png	https://web.archive.org/web/20150524034030im_/http://essence-ro.com/data/items/icons/4267.gif	
2212	No	Eye_Bandage	Not For Sale	Eye Patch	Armor	"1,000"	10	0	0	0	0	0	No	0	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524035107im_/http://essence-ro.com/data/items/images/2212.png	https://web.archive.org/web/20150524035107im_/http://essence-ro.com/data/items/icons/2212.gif	
7337	No	Eye_Of_Hellion	Not For Sale	Eye of Hellion	Etc	0	0	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524042006im_/http://essence-ro.com/data/items/images/7337.png	https://web.archive.org/web/20150524042006im_/http://essence-ro.com/data/items/icons/7337.gif	
20236	No	Eye_Patch_	Not For Sale	Eye Patch	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524034845im_/http://essence-ro.com/data/items/images/20236.png	https://web.archive.org/web/20150524034845im_/http://essence-ro.com/data/items/icons/20236.gif	
5470	No	Eyes_Of_Darkness	Not For Sale	Eye Of Darkness	Armor	0	10	0	0	0	1	0	Yes	50	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,1; bonus2 bResEff,Eff_Blind,10000;"	None	None	https://web.archive.org/web/20151105093513im_/http://essence-ro.com/data/items/images/5470.png	https://web.archive.org/web/20151105093513im_/http://essence-ro.com/data/items/icons/5470.gif	
2783	No	Eyes_Stone_Ring	Not For Sale	Eye Stone Ring	Armor	0	10	0	0	0	0	1	No	70	0	Accessory 1 + Accessory 2	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bCritical,2; bonus bMaxSP,25;"	None	None	https://web.archive.org/web/20150525094717im_/http://essence-ro.com/data/items/images/2783.png	https://web.archive.org/web/20150525094717im_/http://essence-ro.com/data/items/icons/2783.gif	
4002	No	Fabre_Card	Not For Sale	Fabre Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus bVit,1; bonus bMaxHP,500;"	None	None	https://web.archive.org/web/20150315115945im_/http://essence-ro.com/data/items/images/4002.png	https://web.archive.org/web/20150315115945im_/http://essence-ro.com/data/items/icons/4002.gif	
30077	No	Fairy_Egg	Not For Sale	Fairy_Egg	Pet Egg	0	0	10	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524022247im_/http://essence-ro.com/data/items/images/30077.png	https://web.archive.org/web/20150524022247im_/http://essence-ro.com/data/items/icons/30077.gif	
20011	No	Fairy_Wings	Not For Sale	Fairy Wings	Armor	20	50	0	0	0	1	0	No	75	0	Lower Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bDex,3; if (isequippedcnt(4403)==0){ bonus bDelayRate,-20;}"	"1 callfunc ""invis"",3,0;"	None	https://web.archive.org/web/20150524032505im_/http://essence-ro.com/data/items/images/20011.png	https://web.archive.org/web/20150524032505im_/http://essence-ro.com/data/items/icons/20011.gif	
4316	No	Fake_Angel_Card	Not For Sale	False Angel Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bSPGainRace,RC_Angel,5;"	None	"1 heal 0,-5;"	https://web.archive.org/web/20150524034505im_/http://essence-ro.com/data/items/images/4316.png	https://web.archive.org/web/20150524034505im_/http://essence-ro.com/data/items/icons/4316.gif	
1104	No	Falchion	Not For Sale	Falchion	Weapon - One-Handed Sword	"1,500"	60	0	39	1	0	3	Yes	2	1	Main Hand	Normal / Upper / Baby	Novice / Swordman / Merchant / Thief / Knight / Blacksmith / Assassin / Crusader / Rogue / Alchemist	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150525094759im_/http://essence-ro.com/data/items/images/1104.png	https://web.archive.org/web/20150525094759im_/http://essence-ro.com/data/items/icons/1104.gif	
1105	No	Falchion_	Not For Sale	Falchion	Weapon - One-Handed Sword	"1,500"	60	0	39	1	0	4	Yes	2	1	Main Hand	Normal / Upper / Baby	Novice / Swordman / Merchant / Thief / Knight / Blacksmith / Assassin / Crusader / Rogue / Alchemist	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150321185829im_/http://essence-ro.com/data/items/images/1105.png	https://web.archive.org/web/20150321185829im_/http://essence-ro.com/data/items/icons/1105.gif	
2516	No	Falcon_Robe	Not For Sale	Falcon Muffler	Armor	"30,000"	40	0	0	0	3	0	Yes	65	0	Garment	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bFlee,15; bonus bFlee2,5;"	None	None	https://web.archive.org/web/20150531090850im_/http://essence-ro.com/data/items/images/2516.png	https://web.archive.org/web/20150531090850im_/http://essence-ro.com/data/items/icons/2516.gif	
540	No	Falcon's_Feed	Not For Sale	Falcon Food	Healing	"2,000"	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(185,225),0;"	None	None	https://web.archive.org/web/20150531094458im_/http://essence-ro.com/data/items/images/540.png	https://web.archive.org/web/20150531094458im_/http://essence-ro.com/data/items/icons/540.gif	
4441	No	Fallen_Bishop_Card	Not For Sale	Fallen Bishop Hibram Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 callfunc ""bMVP""; if(@mvpcount<6) { bonus bMatkRate,10; bonus bSPrecovRate,-100; bonus2 bMagicAddRace,RC_Angel,50; bonus2 bMagicAddRace,RC_DemiHuman,30; }"	None	None	https://web.archive.org/web/20150531094523im_/http://essence-ro.com/data/items/images/4441.png	https://web.archive.org/web/20150531094523im_/http://essence-ro.com/data/items/icons/4441.gif	
5189	No	Fallen_Leaves	Not For Sale	Autumn Leaves	Armor	20	10	0	0	0	0	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMaxHP,40; bonus bMaxSP,40;"	None	None	https://web.archive.org/web/20150524024917im_/http://essence-ro.com/data/items/images/5189.png	https://web.archive.org/web/20150524024917im_/http://essence-ro.com/data/items/icons/5189.gif	
5270	No	Fallen_Leaves_	Not For Sale	Autumn Leaves	Armor	20	10	0	0	0	1	1	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bFlee2,5;"	None	None	https://web.archive.org/web/20151105093534im_/http://essence-ro.com/data/items/images/5270.png	https://web.archive.org/web/20151105093534im_/http://essence-ro.com/data/items/icons/5270.gif	
7262	No	Fan	Not For Sale	Folding Fan of Cat Ghost	Etc	466	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531094904im_/http://essence-ro.com/data/items/images/7262.png	https://web.archive.org/web/20150531094904im_/http://essence-ro.com/data/items/icons/7262.gif	
2207	No	Fancy_Flower	Not For Sale	Fancy Flower	Armor	20	10	0	0	0	0	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus2 bSubRace,RC_Plant,10;"	None	None	https://web.archive.org/web/20150321153511im_/http://essence-ro.com/data/items/images/2207.png	https://web.archive.org/web/20150321153511im_/http://essence-ro.com/data/items/icons/2207.gif	
7036	No	Fang_Of_Garm	Not For Sale	Fang of Hatii	Etc	100	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524022835im_/http://essence-ro.com/data/items/images/7036.png	https://web.archive.org/web/20150524022835im_/http://essence-ro.com/data/items/icons/7036.gif	
5425	No	Fanta_Grape_Can	Not For Sale	Fanta Grape Can Hat	Armor	0	10	0	0	0	2	1	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524032034im_/http://essence-ro.com/data/items/images/5425.png	https://web.archive.org/web/20150524032034im_/http://essence-ro.com/data/items/icons/5425.gif	
5424	No	Fanta_Orange_Can	Not For Sale	Fanta Orange Can Hat	Armor	0	10	0	0	0	2	1	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524030145im_/http://essence-ro.com/data/items/images/5424.png	https://web.archive.org/web/20150524030145im_/http://essence-ro.com/data/items/icons/5424.gif	
5522	No	Fanta_Zero_Lemon_Hat	Not For Sale	Fanta Zero Lemon Hat	Armor	0	10	0	0	0	2	1	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524024915im_/http://essence-ro.com/data/items/images/5522.png	https://web.archive.org/web/20150524024915im_/http://essence-ro.com/data/items/icons/5522.gif	
5276	No	Fantastic_Wig	Not For Sale	Fantastic Wig	Armor	20	10	0	0	0	1	0	Yes	0	0	Upper Headgear + Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bSpeedRate,25; bonus bDef,4; skill ""TF_HIDING"",1;"	None	1 sc_end SC_HIDING;	https://web.archive.org/web/20150524032230im_/http://essence-ro.com/data/items/images/5276.png	https://web.archive.org/web/20150524032230im_/http://essence-ro.com/data/items/icons/5276.gif	
4020	No	Farmiliar_Card	Not For Sale	Familiar Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bAddEff,Eff_Blind,500; bonus bBaseAtk,5;"	None	None	https://web.archive.org/web/20150315050643im_/http://essence-ro.com/data/items/images/4020.png	https://web.archive.org/web/20150315050643im_/http://essence-ro.com/data/items/icons/4020.gif	
5047	No	Fashion_Sunglass	Not For Sale	Fashionable Glasses	Armor	20	10	0	0	0	0	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531100613im_/http://essence-ro.com/data/items/images/5047.png	https://web.archive.org/web/20150531100613im_/http://essence-ro.com/data/items/icons/5047.gif	
632	No	Fatty_Chubby_Earthworm	Not For Sale	Fatty Chubby Earthworm	Usable	"5,000"	5	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	1 pet 1019;	None	None	https://web.archive.org/web/20150531002024im_/http://essence-ro.com/data/items/images/632.png	https://web.archive.org/web/20150531002024im_/http://essence-ro.com/data/items/icons/632.gif	
949	No	Feather	Not For Sale	Feather	Etc	20	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321184920im_/http://essence-ro.com/data/items/images/949.png	https://web.archive.org/web/20150321184920im_/http://essence-ro.com/data/items/icons/949.gif	
5170	No	Feather_Beret	Not For Sale	Feather Beret	Armor	"30,000"	60	0	0	0	1	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMdef,1; bonus2 bSubRace,RC_DemiHuman,10;"	None	None	https://web.archive.org/web/20150524043648im_/http://essence-ro.com/data/items/images/5170.png	https://web.archive.org/web/20150524043648im_/http://essence-ro.com/data/items/icons/5170.gif	
7079	No	Feather_Of_Angel	Not For Sale	Feather of Angel Wing	Etc	1	50	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524034913im_/http://essence-ro.com/data/items/images/7079.png	https://web.archive.org/web/20150524034913im_/http://essence-ro.com/data/items/icons/7079.gif	
916	No	Feather_Of_Birds	Not For Sale	Feather of Birds	Etc	10	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321151217im_/http://essence-ro.com/data/items/images/916.png	https://web.archive.org/web/20150321151217im_/http://essence-ro.com/data/items/icons/916.gif	
20183	No	February_Kanzashi	Not For Sale	February Kanzashi	Armor	20	50	0	0	0	2	1	Yes	1	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAgi,1;"	None	None	https://web.archive.org/web/20150524025322im_/http://essence-ro.com/data/items/images/20183.png	https://web.archive.org/web/20150524025322im_/http://essence-ro.com/data/items/icons/20183.gif	
5114	No	Fedora	Not For Sale	Bucket Hat	Armor	"6,000"	30	0	0	0	3	0	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20151105093255im_/http://essence-ro.com/data/items/images/5114.png	https://web.archive.org/web/20151105093255im_/http://essence-ro.com/data/items/icons/5114.gif	
5120	No	Fedora_	Not For Sale	Bucket Hat	Armor	"6,000"	30	0	0	0	3	1	Yes	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150531093540im_/http://essence-ro.com/data/items/images/5120.png	https://web.archive.org/web/20150531093540im_/http://essence-ro.com/data/items/icons/5120.gif	
4381	No	Ferus__Card	Not For Sale	Green Ferus Card	Card	20	1	0	0	0	0	0	No	0	0	Footgear	None	None	Unknown	"1 bonus bVit,1; bonus bMaxHPrate,10; if(isequipped(4297,4234,4252,4178)) { bonus bDex,5; bonus2 bSkillAtk,""CG_ARROWVULCAN"",5; bonus2 bSkillAtk,""DC_THROWARROW"",10; bonus2 bSkillAtk,""BA_MUSICALSTRIKE"",10; if(BaseJob == Job_Bard || BaseJob == Job_Dancer) { bonus3 bAutoSpellWhenHit,""CG_TAROTCARD"",2,50; } }"	None	None	https://web.archive.org/web/20150524033430im_/http://essence-ro.com/data/items/images/4381.png	https://web.archive.org/web/20150524033430im_/http://essence-ro.com/data/items/icons/4381.gif	
4380	No	Ferus_Card	Not For Sale	Red Ferus Card	Card	20	1	0	0	0	0	0	No	0	0	Main Hand	None	None	Unknown	"1 bonus2 bSkillAtk,""WZ_FIREPILLAR"",5; bonus2 bSkillAtk,""WZ_METEOR"",5; bonus2 bSkillAtk,""NJ_BAKUENRYU"",5;"	None	"1 heal 0,-50;"	https://web.archive.org/web/20150524045109im_/http://essence-ro.com/data/items/images/4380.png	https://web.archive.org/web/20150524045109im_/http://essence-ro.com/data/items/icons/4380.gif	
542	No	Festive_Cookie	Not For Sale	Festival Cookie	Healing	10	1	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(325,405),0;"	None	None	https://web.archive.org/web/20150531081524im_/http://essence-ro.com/data/items/images/542.png	https://web.archive.org/web/20150531081524im_/http://essence-ro.com/data/items/icons/542.gif	
543	No	Festive_Rainbow_Cake	Not For Sale	Festival Rainbow Cake	Healing	10	1	0	0	0	0	0	No	0	0	None	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 itemheal rand(325,405),0;"	None	None	https://web.archive.org/web/20150531082005im_/http://essence-ro.com/data/items/images/543.png	https://web.archive.org/web/20150531082005im_/http://essence-ro.com/data/items/icons/543.gif	
5405	No	Filir_Hat	Not For Sale	Filir Hat	Armor	20	20	0	0	0	0	0	No	80	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bShortWeaponDamageReturn,1;"	None	None	https://web.archive.org/web/20150524024711im_/http://essence-ro.com/data/items/images/5405.png	https://web.archive.org/web/20150524024711im_/http://essence-ro.com/data/items/icons/5405.gif	
2250	No	Fillet	Not For Sale	Cute Ribbon	Armor	500	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bMaxSP,20;"	None	None	https://web.archive.org/web/20150524032752im_/http://essence-ro.com/data/items/images/2250.png	https://web.archive.org/web/20150524032752im_/http://essence-ro.com/data/items/icons/2250.gif	
5440	No	Fillet_Blue	Not For Sale	Blue Ribbon	Armor	0	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,20;"	None	None	https://web.archive.org/web/20150524032703im_/http://essence-ro.com/data/items/images/5440.png	https://web.archive.org/web/20150524032703im_/http://essence-ro.com/data/items/icons/5440.gif	
5438	No	Fillet_Green	Not For Sale	Green Ribbon	Armor	0	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,20;"	None	None	https://web.archive.org/web/20150524031419im_/http://essence-ro.com/data/items/images/5438.png	https://web.archive.org/web/20150524031419im_/http://essence-ro.com/data/items/icons/5438.gif	
5439	No	Fillet_Red	Not For Sale	Red Ribbon	Armor	0	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,20;"	None	None	https://web.archive.org/web/20150524030647im_/http://essence-ro.com/data/items/images/5439.png	https://web.archive.org/web/20150524030647im_/http://essence-ro.com/data/items/icons/5439.gif	
5441	No	Fillet_White	Not For Sale	White Ribbon	Armor	0	10	0	0	0	1	0	No	0	0	Upper Headgear	Normal / Upper / Baby	All Jobs Except Novice	Both (Male and Female)	"1 bonus bMaxSP,20;"	None	None	https://web.archive.org/web/20150524025534im_/http://essence-ro.com/data/items/images/5441.png	https://web.archive.org/web/20150524025534im_/http://essence-ro.com/data/items/icons/5441.gif	
951	No	Fin	Not For Sale	Fin	Etc	412	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150531044918im_/http://essence-ro.com/data/items/images/951.png	https://web.archive.org/web/20150531044918im_/http://essence-ro.com/data/items/icons/951.gif	
5014	No	Fin_Helm	Not For Sale	Fin Helm	Armor	20	30	0	0	0	2	0	No	65	0	Middle Headgear	Normal / Upper / Baby	Swordman / Knight / Crusader	Both (Male and Female)	None	None	None	https://web.archive.org/web/20150524024441im_/http://essence-ro.com/data/items/images/5014.png	https://web.archive.org/web/20150524024441im_/http://essence-ro.com/data/items/icons/5014.gif	
20234	No	Fin_Helm_	Not For Sale	Fin Helm	Armor	20	50	0	0	0	0	1	No	75	0	Middle Headgear	Normal / Upper / Baby	All Jobs	Both (Male and Female)	"1 bonus bAllStats,1;"	"1 callfunc ""invis"",2,0;"	None	https://web.archive.org/web/20150524051414im_/http://essence-ro.com/data/items/images/20234.png	https://web.archive.org/web/20150524051414im_/http://essence-ro.com/data/items/icons/20234.gif	
7041	No	Fine_Grit	Not For Sale	Fine Grit	Etc	120	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150321172251im_/http://essence-ro.com/data/items/images/7041.png	https://web.archive.org/web/20150321172251im_/http://essence-ro.com/data/items/icons/7041.gif	
7043	No	Fine_Sand	Not For Sale	Fine Sand	Etc	100	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150524031751im_/http://essence-ro.com/data/items/images/7043.png	https://web.archive.org/web/20150524031751im_/http://essence-ro.com/data/items/icons/7043.gif	
1752	No	Fire_Arrow	Not For Sale	Fire Arrow	Ammo - Arrow	3	0.2	0	30	0	0	0	No	1	0	Arrow	Normal / Upper / Baby	Archer / Thief / Hunter / Assassin / Rogue / Bard/Dancer	Both (Male and Female)	"1 bonus bAtkEle,Ele_Fire;"	"1 dispbottom ""Fire Arrow equipped.""; end;"	None	https://web.archive.org/web/20150321173721im_/http://essence-ro.com/data/items/images/1752.png	https://web.archive.org/web/20150321173721im_/http://essence-ro.com/data/items/icons/1752.gif	
7135	Yes	Fire_Bottle	1	Bottle Grenade	Etc	200	1	0	0	0	0	0	No	0	0	None	None	None	Unknown	None	None	None	https://web.archive.org/web/20150315054650im_/http://essence-ro.com/data/items/images/7135.png	https://web.archive.org/web/20150315054650im_/http://essence-ro.com/data/items/icons/7135.gif	
1133	No	Fire_Brand	Not For Sale	Fireblend	Weapon - One-Handed Sword	20	50	0	100	1	0	0	Yes	40	4	Main Hand	Normal / Upper / Baby	Swordman / Merchant / Thief / Knight / Blacksmith / Assassin / Crusader / Rogue / Alchemist	Both (Male and Female)	"1 bonus bAtkEle,Ele_Fire; skill ""MG_FIREBOLT"",3; bonus3 bAutoSpell,""MG_FIREBOLT"",3,100;"	None	None	https://web.archive.org/web/20150531095637im_/http://essence-ro.com/data/items/images/1133.png	https://web.archive.org/web/20150531095637im_/http://essence-ro.com/data/items/icons/1133.gif	
