ID	AegisName	Name	Type	Buy	Sell	Weight	ATK	DEF	Range	Slots	Job	Class	Gender	Loc	wLV	eLV[:maxLevel]	Refineable	View	{ Script }	{ OnEquip_Script }	{ OnUnequip_Script }
12247	Halohalo	Halo-Halo	2	2		100					0xFFFFFFFF	7	2			20				{ sc_start SC_INCALLSTATUS,600000,3; }	{ sc_start SC_INCALLSTATUS,600000,3; }	{ sc_start SC_INCALLSTATUS,600000,3; }
12248	Masquerade_Ball_Box	Fancy Ball Box	2	20		10					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Masquerade),1; }	{ getrandgroupitem(IG_Masquerade),1; }	{ getrandgroupitem(IG_Masquerade),1; }
12249	Payroll_Of_Kafra_	Payment Statement for Kafra Employee	2	20		10					0xFFFFFFFF	7	2							{}	{}	{}
12250	Str_Dish10_M	Steamed Tongue	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_STRFOOD,3600000,10; percentheal 20,20; }	{ sc_start SC_STRFOOD,3600000,10; percentheal 20,20; }	{ sc_start SC_STRFOOD,3600000,10; percentheal 20,20; }
12251	Agi_Dish10_M	Steamed Desert Scorpions	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_AGIFOOD,3600000,10; percentheal 15,5; }	{ sc_start SC_AGIFOOD,3600000,10; percentheal 15,5; }	{ sc_start SC_AGIFOOD,3600000,10; percentheal 15,5; }
12252	Int_Dish10_M	Dragon Breath Cocktail	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INTFOOD,3600000,10; percentheal 10,20; }	{ sc_start SC_INTFOOD,3600000,10; percentheal 10,20; }	{ sc_start SC_INTFOOD,3600000,10; percentheal 10,20; }
12253	Dex_Dish10_M	Hwergelmir's Tonic	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_DEXFOOD,3600000,10; percentheal 10,10; }	{ sc_start SC_DEXFOOD,3600000,10; percentheal 10,10; }	{ sc_start SC_DEXFOOD,3600000,10; percentheal 10,10; }
12254	Luk_Dish10_M	Cooked Nine Tail	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_LUKFOOD,3600000,10; percentheal 14,8; }	{ sc_start SC_LUKFOOD,3600000,10; percentheal 14,8; }	{ sc_start SC_LUKFOOD,3600000,10; percentheal 14,8; }
12255	Vit_Dish10_M	Immortal Stew	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_VITFOOD,3600000,10; percentheal 25,0; }	{ sc_start SC_VITFOOD,3600000,10; percentheal 25,0; }	{ sc_start SC_VITFOOD,3600000,10; percentheal 25,0; }
12256	PRO_Gift_Box	PRO Gift Box	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12257	Cold_Medicine	Cold Medicine	0	20		100					0xFFFFFFFF	7	2			50				{ percentheal 25,25; }	{ percentheal 25,25; }	{ percentheal 25,25; }
12258	Bombring_Box	Bomb Poring Box	2	0		10					0xFFFFFFFF	7	2							{ if(strcharinfo(3)=="job3_rang02") { monster "this",-1,-1,"--ja--",1904,1,""; } }	{ if(strcharinfo(3)=="job3_rang02") { monster "this",-1,-1,"--ja--",1904,1,""; } }	{ if(strcharinfo(3)=="job3_rang02") { monster "this",-1,-1,"--ja--",1904,1,""; } }
12259	Miracle_Medicine	Miracle Tonic	2	0		0					0xFFFFFFFF	7	2							{ getexp2(3000000,1500000); }	{ getexp2(3000000,1500000); }	{ getexp2(3000000,1500000); }
12260	Cool_Summer_Outfit	Cool Summer Outfit	2	0		100					0xFFFFFFFF	7	2							{ sc_start SC_Summer,600000,0; }	{ sc_start SC_Summer,600000,0; }	{ sc_start SC_Summer,600000,0; }
12261	Secret_Medicine	Leap of Fantasy	2	0		0					0xFFFFFFFF	7	2							{ getexp2(2000000,1000000); }	{ getexp2(2000000,1000000); }	{ getexp2(2000000,1000000); }
12262	Inspector_Certificate_	Authoritative Badge	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_SPEEDUP0,540000,25; }	{ sc_start SC_SPEEDUP0,540000,25; }	{ sc_start SC_SPEEDUP0,540000,25; }
12263	Comp_Battle_Manual	Field Manual	2	2		10					0xFFFFFFFF	7	2							{ sc_start SC_EXPBOOST,1800000,50; }	{ sc_start SC_EXPBOOST,1800000,50; }	{ sc_start SC_EXPBOOST,1800000,50; }
12264	Comp_Bubble_Gum	Bubble Gum	2	2		10					0xFFFFFFFF	7	2							{ sc_start SC_ITEMBOOST,1800000,200; }	{ sc_start SC_ITEMBOOST,1800000,200; }	{ sc_start SC_ITEMBOOST,1800000,200; }
12265	Comp_Insurance	Life Insurrance	2	2		10					0xFFFFFFFF	7	2							{ sc_start SC_LIFEINSURANCE,1800000,0; }	{ sc_start SC_LIFEINSURANCE,1800000,0; }	{ sc_start SC_LIFEINSURANCE,1800000,0; }
12266	Sesame_Pastry_	Sesame Pastry	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_HITFOOD,1200000,30; }	{ sc_start SC_HITFOOD,1200000,30; }	{ sc_start SC_HITFOOD,1200000,30; }
12267	Honey_Pastry_	Honey Pastry	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_FLEEFOOD,1200000,30; }	{ sc_start SC_FLEEFOOD,1200000,30; }	{ sc_start SC_FLEEFOOD,1200000,30; }
12268	Rainbow_Cake_	Rainbow Cake	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_ATKPOTION,60000,10; sc_start SC_MATKFOOD,120000,10; }	{ sc_start SC_ATKPOTION,60000,10; sc_start SC_MATKFOOD,120000,10; }	{ sc_start SC_ATKPOTION,60000,10; sc_start SC_MATKFOOD,120000,10; }
12269	Tasty_Colonel	Tasty Pink Ration	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_ATKPOTION,600000,15; }	{ sc_start SC_ATKPOTION,600000,15; }	{ sc_start SC_ATKPOTION,600000,15; }
12270	Tasty_Major	Tasty White Ration	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_MATKPOTION,600000,15; }	{ sc_start SC_MATKPOTION,600000,15; }	{ sc_start SC_MATKPOTION,600000,15; }
12271	Mre_A	Military Ration A	0	2		70					0xFFFFFFFF	7	2							{ percentheal 5,0; }	{ percentheal 5,0; }	{ percentheal 5,0; }
12272	Mre_B	Military Ration B	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_INCHIT,600000,33; }	{ sc_start SC_INCHIT,600000,33; }	{ sc_start SC_INCHIT,600000,33; }
12273	Mre_C	Military Ration C	2	2		70					0xFFFFFFFF	7	2							{ sc_start SC_INCFLEE,600000,33; }	{ sc_start SC_INCFLEE,600000,33; }	{ sc_start SC_INCFLEE,600000,33; }
12274	Gold_Pill_1	Daehwandan	0	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCMHPRATE,36000000,5; percentheal 10,0; }	{ sc_start SC_INCMHPRATE,36000000,5; percentheal 10,0; }	{ sc_start SC_INCMHPRATE,36000000,5; percentheal 10,0; }
12275	Gold_Pill_2	Taecheongdan	0	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCMSPRATE,36000000,5; percentheal 0,10; }	{ sc_start SC_INCMSPRATE,36000000,5; percentheal 0,10; }	{ sc_start SC_INCMSPRATE,36000000,5; percentheal 0,10; }
12276	Mimic_Scroll	Mimic Scroll	2	2		10					0xFFFFFFFF	7	2							{ mercenary_create 2058,1800000; }	{ mercenary_create 2058,1800000; }	{ mercenary_create 2058,1800000; }
12277	Disguise_Scroll	Disguise Scroll	2	2		10					0xFFFFFFFF	7	2							{ mercenary_create 2059,1800000; }	{ mercenary_create 2059,1800000; }	{ mercenary_create 2059,1800000; }
12278	Alice_Scroll	Alice Scroll	2	2		10					0xFFFFFFFF	7	2							{ mercenary_create 2060,1800000; }	{ mercenary_create 2060,1800000; }	{ mercenary_create 2060,1800000; }
12279	Undead_Element_Scroll	Undead Elemental Scroll	2	0		10					0xFFFFFFFF	7	2							{ sc_start4 SC_ARMOR_RESIST,300000,20,20,20,20; }	{ sc_start4 SC_ARMOR_RESIST,300000,20,20,20,20; }	{ sc_start4 SC_ARMOR_RESIST,300000,20,20,20,20; }
12280	Holy_Element_Scroll	Holy Elemental Scroll	2	0		10					0xFFFFFFFF	7	2							{ specialeffect2 EF_BENEDICTIO; sc_start SC_BENEDICTIO,300000,1; }	{ specialeffect2 EF_BENEDICTIO; sc_start SC_BENEDICTIO,300000,1; }	{ specialeffect2 EF_BENEDICTIO; sc_start SC_BENEDICTIO,300000,1; }
12281	Tresure_Box_WoE	Event Treasure Box	2	20		150					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Tresure_Box_WoE),1; }	{ getrandgroupitem(IG_Tresure_Box_WoE),1; }	{ getrandgroupitem(IG_Tresure_Box_WoE),1; }
12282	Internet_Cafe1	Internet Cafe1	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCALLSTATUS,5400000,3; sc_start SC_ATKPOTION,5400000,15; sc_start SC_MATKPOTION,5400000,15; }	{ sc_start SC_INCALLSTATUS,5400000,3; sc_start SC_ATKPOTION,5400000,15; sc_start SC_MATKPOTION,5400000,15; }	{ sc_start SC_INCALLSTATUS,5400000,3; sc_start SC_ATKPOTION,5400000,15; sc_start SC_MATKPOTION,5400000,15; }
12283	Internet_Cafe2	Internet Cafe2	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCSTR,5400000,8; sc_start SC_INCDEX,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,32; sc_start SC_INCFLEE,5400000,5; }	{ sc_start SC_INCSTR,5400000,8; sc_start SC_INCDEX,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,32; sc_start SC_INCFLEE,5400000,5; }	{ sc_start SC_INCSTR,5400000,8; sc_start SC_INCDEX,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,32; sc_start SC_INCFLEE,5400000,5; }
12284	Internet_Cafe3	Internet Cafe3	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCINT,5400000,8; sc_start SC_INCVIT,5400000,4; sc_start SC_INCDEX,5400000,6; sc_start SC_MATKPOTION,5400000,40; }	{ sc_start SC_INCINT,5400000,8; sc_start SC_INCVIT,5400000,4; sc_start SC_INCDEX,5400000,6; sc_start SC_MATKPOTION,5400000,40; }	{ sc_start SC_INCINT,5400000,8; sc_start SC_INCVIT,5400000,4; sc_start SC_INCDEX,5400000,6; sc_start SC_MATKPOTION,5400000,40; }
12285	Internet_Cafe4	Internet Cafe4	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_INCDEX,5400000,8; sc_start SC_INCLUK,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,24; sc_start SC_MATKPOTION,5400000,24; }	{ sc_start SC_INCDEX,5400000,8; sc_start SC_INCLUK,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,24; sc_start SC_MATKPOTION,5400000,24; }	{ sc_start SC_INCDEX,5400000,8; sc_start SC_INCLUK,5400000,4; sc_start SC_INCAGI,5400000,6; sc_start SC_ATKPOTION,5400000,24; sc_start SC_MATKPOTION,5400000,24; }
12286	Masquerade_Ball_Box2	Masquerade Ball Box2	2	0		10					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Masquerade_2),1; }	{ getrandgroupitem(IG_Masquerade_2),1; }	{ getrandgroupitem(IG_Masquerade_2),1; }
12287	Love_Angel	Love Angel Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 1; }	{ setfont 1; }	{ setfont 1; }
12288	Squirrel	Squirrel Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 2; }	{ setfont 2; }	{ setfont 2; }
12289	Gogo	Gogo Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 3; }	{ setfont 3; }	{ setfont 3; }
12290	Mysterious_Can	Mysterious Can Magic Powder	2	10		100					0xFFFFFFFF	7	2							{ percentheal 5,0; skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; }	{ percentheal 5,0; skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; }	{ percentheal 5,0; skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; }
12291	Mysterious_PET_Bottle	Mysterious PET Bottle	2	10		100					0xFFFFFFFF	7	2							{ percentheal 5,0; skilleffect "AL_INCAGI",0; sc_start SC_INCREASEAGI,120000,5; }	{ percentheal 5,0; skilleffect "AL_INCAGI",0; sc_start SC_INCREASEAGI,120000,5; }	{ percentheal 5,0; skilleffect "AL_INCAGI",0; sc_start SC_INCREASEAGI,120000,5; }
12292	Unripe_Fruit	Unripe Fruit	0	500		200					0xFFFFFFFF	7	2							{ percentheal 20,0; }	{ percentheal 20,0; }	{ percentheal 20,0; }
12293	Dried_Yggdrasilberry	Dried Yggdrasilberry	0	500		200					0xFFFFFFFF	7	2							{ percentheal 0,20; }	{ percentheal 0,20; }	{ percentheal 0,20; }
12294	PC_Bang_Coin_Box1	PC-Room Coin Box	2	0		10					0xFFFFFFFF	7	2							{ getitem 2740,1; }	{ getitem 2740,1; }	{ getitem 2740,1; }
12295	PC_Bang_Coin_Box2	PC-Room Coin Box	2	0		10					0xFFFFFFFF	7	2							{ getitem 2739,1; }	{ getitem 2739,1; }	{ getitem 2739,1; }
12296	PC_Bang_Coin_Box3	PC-Room Coin Box	2	0		10					0xFFFFFFFF	7	2							{ getitem 2738,1; }	{ getitem 2738,1; }	{ getitem 2738,1; }
12297	PC_Bang_Coin_Box4	PC-Room Coin Box	2	0		10					0xFFFFFFFF	7	2							{ getitem 2738,2; }	{ getitem 2738,2; }	{ getitem 2738,2; }
12298	SP_Potion	SP Consumption Reduction Potion	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_SPCOST_RATE,3600000,15; }	{ sc_start SC_SPCOST_RATE,3600000,15; }	{ sc_start SC_SPCOST_RATE,3600000,15; }
12299	Mega_Resist_Potion	Mega Resist Potion	2	0		10					0xFFFFFFFF	7	2							{ sc_start SC_COMMONSC_RESIST,3600000,10; }	{ sc_start SC_COMMONSC_RESIST,3600000,10; }	{ sc_start SC_COMMONSC_RESIST,3600000,10; }
12300	Wild_Rose_Scroll	Wild Rose Contract	2	0		10					0xFFFFFFFF	7	2							{ mercenary_create 1965,1800000; }	{ mercenary_create 1965,1800000; }	{ mercenary_create 1965,1800000; }
12301	Doppelganger_Scroll	Doppelganger Contract	2	0		10					0xFFFFFFFF	7	2							{ mercenary_create 1966,1800000; }	{ mercenary_create 1966,1800000; }	{ mercenary_create 1966,1800000; }
12302	Ygnizem_Scroll	Egnigem Cenia Contract	2	0		10					0xFFFFFFFF	7	2							{ mercenary_create 1967,1800000; }	{ mercenary_create 1967,1800000; }	{ mercenary_create 1967,1800000; }
12303	Water_Of_Blessing	Blessing Of Water	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12304	Picture_Diary	Diary Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 4; }	{ setfont 4; }	{ setfont 4; }
12305	Mini_Heart	Mini Heart Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 5; }	{ setfont 5; }	{ setfont 5; }
12306	Newcomer	Freshman Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 6; }	{ setfont 6; }	{ setfont 6; }
12307	Kid	Kid Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 7; }	{ setfont 7; }	{ setfont 7; }
12308	Magic_Castle	Magic Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 8; }	{ setfont 8; }	{ setfont 8; }
12309	Bulging_Head	JJangu Magic Powder	2	0		0					0xFFFFFFFF	7	2							{ setfont 9; }	{ setfont 9; }	{ setfont 9; }
12310	Spray_Of_Flowers	Spray Of Flowers	2	0		50					0xFFFFFFFF	7	2							{ sc_start SC_INCFLEE,600000,10; }	{ sc_start SC_INCFLEE,600000,10; }	{ sc_start SC_INCFLEE,600000,10; }
12311	Large_Spray_Of_Flowers	Huge Spray Of Flowers	11	0		100					0xFFFFFFFF	7	2							{ itemskill "ALL_PARTYFLEE",1; }	{ itemskill "ALL_PARTYFLEE",1; }	{ itemskill "ALL_PARTYFLEE",1; }
12312	Thick_Manual50	Thick Battle Manual	2	0		0					0xFFFFFFFF	7	2							{ sc_start SC_EXPBOOST,3600000,50; }	{ sc_start SC_EXPBOOST,3600000,50; }	{ sc_start SC_EXPBOOST,3600000,50; }
12313	Protection_Of_Angel	Guardian Angel	2	0		0					0xFFFFFFFF	7	2							{}	{}	{}
12314	Noive_Box	Noive Box	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12315	Goddess_Bless	Goddess Of Blessing	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12316	Angel_Bless	Angel Of Blessing	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12317	Powder_Snow	Snow Powder	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12318	Little_Heart	Small Hearts	2	0		10					0xFFFFFFFF	7	2							{}	{}	{}
12319	Strawberry_Cake	Rune Strawberry Cake	2	0		300					0xFFFFFFFF	7	2							{ sc_start SC_ATKPOTION,600000,5; sc_start SC_MATKPOTION,600000,5; }	{ sc_start SC_ATKPOTION,600000,5; sc_start SC_MATKPOTION,600000,5; }	{ sc_start SC_ATKPOTION,600000,5; sc_start SC_MATKPOTION,600000,5; }
12320	Pineapple_Juice	Schwartzwald Pine Jubilee	2	0		300					0xFFFFFFFF	7	2							{ sc_start SC_INCHIT,600000,10; sc_start SC_INCFLEE2,600000,20; }	{ sc_start SC_INCHIT,600000,10; sc_start SC_INCFLEE2,600000,20; }	{ sc_start SC_INCHIT,600000,10; sc_start SC_INCFLEE2,600000,20; }
12321	Spicy_Sandwich	Arunafeltz Desert Sandwich	2	0		300					0xFFFFFFFF	7	2							{ sc_start SC_INCCRI,600000,7; }	{ sc_start SC_INCCRI,600000,7; }	{ sc_start SC_INCCRI,600000,7; }
12322	Chocolate_Pie	Chocolate Pie	0	0		50					0xFFFFFFFF	7	2							{ percentheal 5,5; }	{ percentheal 5,5; }	{ percentheal 5,5; }
12323	N_Fly_Wing	Novice Fly Wing	11	0		0					0xFFFFFFFF	7	2							{ itemskill "AL_TELEPORT",1; }	{ itemskill "AL_TELEPORT",1; }	{ itemskill "AL_TELEPORT",1; }
12324	N_Butterfly_Wing	Novice Butterfly Wing	11	0		0					0xFFFFFFFF	7	2							{ itemskill "AL_TELEPORT",3; }	{ itemskill "AL_TELEPORT",3; }	{ itemskill "AL_TELEPORT",3; }
12325	N_Magnifier	Novice Magnifier	11	0		0					0xFFFFFFFF	7	2							{ itemskill "MC_IDENTIFY",1; }	{ itemskill "MC_IDENTIFY",1; }	{ itemskill "MC_IDENTIFY",1; }
12326	J_Firecracker	Large Firecracker	2	2		20					0xFFFFFFFF	7	2							{}	{}	{}
12327	Charm_Of_Luck	Charm Of Luck	2	1000		50					0xFFFFFFFF	7	2							{}	{}	{}
12328	Charm_Of_Happiness	Charm Of Happiness	2	1800		100					0xFFFFFFFF	7	2							{ sc_start SC_INCLUK,3600000,20; }	{ sc_start SC_INCLUK,3600000,20; }	{ sc_start SC_INCLUK,3600000,20; }
12329	Recall_MaleGM	Summon Male GameMaster Scroll	2	0		10					0xFFFFFFFF	7	2							{ mercenary_create 2000,1800000; }	{ mercenary_create 2000,1800000; }	{ mercenary_create 2000,1800000; }
12330	Recall_FemaleGM	Summon Female GameMaster Scroll	2	0		10					0xFFFFFFFF	7	2							{ mercenary_create 2001,1800000; }	{ mercenary_create 2001,1800000; }	{ mercenary_create 2001,1800000; }
12331	Ginseng	Ginseng	0	0		10					0xFFFFFFFF	7	2							{ percentheal 6,0; }	{ percentheal 6,0; }	{ percentheal 6,0; }
12332	Fruit_Juice	Fruit Juice	0	0		10					0xFFFFFFFF	7	2							{ percentheal 0,6; }	{ percentheal 0,6; }	{ percentheal 0,6; }
12333	Ansila	Ancilla	2	0		10					0xFFFFFFFF	7	2							{ percentheal 0,15; }	{ percentheal 0,15; }	{ percentheal 0,15; }
12334	Cherish_Box	Treasure Edition Helm Box	2	0		10					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Cherish_Box),1; }	{ getrandgroupitem(IG_Cherish_Box),1; }	{ getrandgroupitem(IG_Cherish_Box),1; }
12335	Yummy_Skewered_Dish	Grilled Delicious Skewer	0	1000		350					0xFFFFFFFF	7	2							{ percentheal 60,60; }	{ percentheal 60,60; }	{ percentheal 60,60; }
12336	Baked_Mushroom	Grilled Mushroom	0	500		300					0xFFFFFFFF	7	2							{ percentheal 30,30; }	{ percentheal 30,30; }	{ percentheal 30,30; }
12337	Grilled_Sausage	Grilled Sausages	0	300		200					0xFFFFFFFF	7	2							{ percentheal 20,20; }	{ percentheal 20,20; }	{ percentheal 20,20; }
12338	Grilled_Corn	Grilled Corn	2	100		100					0xFFFFFFFF	7	2							{ sc_start SC_INCSTR,180000,2; sc_start SC_INCINT,180000,2; sc_start SC_INCAGI,180000,2; }	{ sc_start SC_INCSTR,180000,2; sc_start SC_INCINT,180000,2; sc_start SC_INCAGI,180000,2; }	{ sc_start SC_INCSTR,180000,2; sc_start SC_INCINT,180000,2; sc_start SC_INCAGI,180000,2; }
12339	Cherish_Box_Ori	Treasure Edition Box	2	0		10					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Cherish_Box_Ori),1; }	{ getrandgroupitem(IG_Cherish_Box_Ori),1; }	{ getrandgroupitem(IG_Cherish_Box_Ori),1; }
12340	Mysterious_Rice_Powder	Chewy Rice Powder	2	0		10					0xFFFFFFFF	7	2							{ pet 1815; }	{ pet 1815; }	{ pet 1815; }
12341	Special_Alloy_Trap_Box	Special Alloy Trap Box	2	30000		10					0xFFFFFFFF	7	2							{ getitem 7940,100; }	{ getitem 7940,100; }	{ getitem 7940,100; }
12342	Manuk's_Opportunity	Manuk's Opportunity	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_ATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_ATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_ATK,600000,10; }
12343	Manuk's_Courage	Manuk's Courage	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_GUARD; sc_start SC_MANU_DEF,600000,10; }	{ specialeffect2 EF_GUARD; sc_start SC_MANU_DEF,600000,10; }	{ specialeffect2 EF_GUARD; sc_start SC_MANU_DEF,600000,10; }
12344	Pinguicula's_fruit_Jam	Pinguicula's Fruit Jam	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_ATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_ATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_ATK,600000,10; }
12345	Luciola's_Honey_Jam	Luciola's Honey Jam	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_GUARD; sc_start SC_SPL_DEF,600000,10; }	{ specialeffect2 EF_GUARD; sc_start SC_SPL_DEF,600000,10; }	{ specialeffect2 EF_GUARD; sc_start SC_SPL_DEF,600000,10; }
12346	Unripe_Acorn	Unripe Acorn	2	0		0					0xFFFFFFFF	7	2							{ heal -100,0; }	{ heal -100,0; }	{ heal -100,0; }
12347	Acorn_Jelly	Acorn Jelly	11	0		0					0xFFFFFFFF	7	2							{ itemskill "ALL_REVERSEORCISH",1; }	{ itemskill "ALL_REVERSEORCISH",1; }	{ itemskill "ALL_REVERSEORCISH",1; }
12348	Manuk's_Faith	Manuk's Faith	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_MATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_MATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_MANU_MATK,600000,10; }
12349	Cornus'_Tears	Cornus' Tears	2	0		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_MATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_MATK,600000,10; }	{ specialeffect2 EF_POTION_BERSERK; sc_start SC_SPL_MATK,600000,10; }
12350	Angeling_Potion	Angeling Potion	11	20		100					0xFFFFFFFF	7	2							{ skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; itemskill "AL_ANGELUS",5; }	{ skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; itemskill "AL_ANGELUS",5; }	{ skilleffect "AL_BLESSING",0; sc_start SC_BLESSING,120000,5; itemskill "AL_ANGELUS",5; }
12351	Shout_Megaphone	Scream Megaphone	11	20		50					0xFFFFFFFF	7	2							{ itemskill "MC_LOUD",1; }	{ itemskill "MC_LOUD",1; }	{ itemskill "MC_LOUD",1; }
12352	Dun_Tele_Scroll3	Dungeon Teleport Scroll 3	2	0		10					0xFFFFFFFF	7	2							{ callfunc "F_CashDungeon",3; }	{ callfunc "F_CashDungeon",3; }	{ callfunc "F_CashDungeon",3; }
12353	Tiny_Waterbottle	Small Bottle	2	800		10					0xFFFFFFFF	7	2							{ sc_start SC_WATERWEAPON,90000,1; }	{ sc_start SC_WATERWEAPON,90000,1; }	{ sc_start SC_WATERWEAPON,90000,1; }
12354	Buche_De_Noel	Buche De Noel	2	2		50					0xFFFFFFFF	7	2							{ specialeffect2 EF_ANGELUS; sc_start SC_INCMHPRATE,600000,3; sc_start SC_INCMSPRATE,600000,3; sc_start SC_INCHITRATE,600000,3; sc_start SC_INCCRI,600000,7; }	{ specialeffect2 EF_ANGELUS; sc_start SC_INCMHPRATE,600000,3; sc_start SC_INCMSPRATE,600000,3; sc_start SC_INCHITRATE,600000,3; sc_start SC_INCCRI,600000,7; }	{ specialeffect2 EF_ANGELUS; sc_start SC_INCMHPRATE,600000,3; sc_start SC_INCMSPRATE,600000,3; sc_start SC_INCHITRATE,600000,3; sc_start SC_INCCRI,600000,7; }
12355	Xmas_Gift	Xmas Gift	2	2		100					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Xmas_Gift),1; }	{ getrandgroupitem(IG_Xmas_Gift),1; }	{ getrandgroupitem(IG_Xmas_Gift),1; }
12356	Louise_Costume_Box	Louise Costume Box	2	2		100					0xFFFFFFFF	7	2							{ getrandgroupitem(IG_Louise_Costume_Box),1; }	{ getrandgroupitem(IG_Louise_Costume_Box),1; }	{ getrandgroupitem(IG_Louise_Costume_Box),1; }
12357	Shiny_Wing_Gown	Shiny Wing Gown	2	20		50					0xFFFFFFFF	7	2							{ pet 1630; }	{ pet 1630; }	{ pet 1630; }
12358	Fan_Of_Wind	Fan Of Wind	2	20		50					0xFFFFFFFF	7	2							{ pet 1513; }	{ pet 1513; }	{ pet 1513; }
12359	Very_Soft_Plant	Very Soft Plant	2	20		50					0xFFFFFFFF	7	2							{ pet 1586; }	{ pet 1586; }	{ pet 1586; }
12360	Very_Red_Juice	Very Red Juice	2	20		50					0xFFFFFFFF	7	2							{ pet 1505; }	{ pet 1505; }	{ pet 1505; }
12361	Delicious_Shaved_Ice	Delicious Shaved Ice	2	0		0					0xFFFFFFFF	7	2							{ pet 1143; }	{ pet 1143; }	{ pet 1143; }
12362	Kuloren	Kuloren	2	20		50					0xFFFFFFFF	7	2							{ pet 1401; }	{ pet 1401; }	{ pet 1401; }
12363	Fit_Pipe	Fit Pipe	2	0		0					0xFFFFFFFF	7	2							{ pet 1179; }	{ pet 1179; }	{ pet 1179; }
12364	Staff_Of_Leader	Staff Of Leader	2	20		50					0xFFFFFFFF	7	2							{ pet 1299; }	{ pet 1299; }	{ pet 1299; }
